id	negated	value
11125469	\0	<<305723005 | Seen by orthopedic surgeon (finding) |
11125470	\0	<<305897005 | Seen by orthopedic service (finding) |
11125471	\0	<<185485004 | Orthopedic outreach clinic (environment) |
11125472	\0	<<717143009 | Orthopedic bone pin holder (physical object) |
11125473	\0	<<705911003 | Orthopedic operating table (physical object) |
11125474	\0	<<761960006 | Orthopedic hardware in situ (finding) |
11125475	\0	<<463314004 | Orthopedic implant impactor (physical object) |
11125476	\0	<<702191008 | Orthopedic bender, electric (physical object) |
11125477	\0	<<463208008 | Orthopedic fixation forceps (physical object) |
11125478	\0	<<705901005 | Orthopedic cement extractor (physical object) |
11125479	\0	<<303856001 | Removal of orthopedic wires (procedure) |
11125480	\0	<<128538000 | Removal of device (procedure) |
11125481	\0	<<66391000 | Traction (procedure) |
11125482	\0	<<302414003 | Removal of clip from skin (procedure) |
11125483	\0	416621003 | Removal of prosthetic components (procedure) |
11125484	\0	<<362958002 | Procedure by site (procedure) |
11125485	\0	<<304364007 | Fixation of prosthetic joint component (qualifier value) |
11125486	\0	<<183991005 | Orthopedic operation planned (situation) |
11125487	\0	<<414252009 | Finding of back (finding) |
11125488	\0	<<26107004 | Structure of musculoskeletal system (body structure) |
11125489	\0	<<66954000 | Bone cyst (morphologic abnormality) |
11125490	\0	<<416536005 | Flap with osseous tissue (substance) |
11125491	\0	<<467831004 | Bone rasp (physical object) |
11125492	\0	<<106028002 | Musculoskeletal finding (finding) |
11125493	\0	<<309428008 | Orthotist (occupation) |
11125494	\0	<<106030000 | Muscle finding (finding) |
11125495	\0	<<228595003 | Provision of orthosis (procedure) |
11125496	\0	<<705178002 | Physical therapy device (physical object) |
11125497	\0	<<266743001 | Daily life rehabilitation (regime/therapy) |
11125498	\0	<<702916001 | Rehabilitation clinic (environment) |
11125499	\0	<<310129007 | Rehabilitation service (qualifier value) |
111378103	\0	<41829006 |Dietary finding| {{ D term = "diet"}} AND <41829006 |Dietary finding| {{ D term = "meal"}} AND <41829006 |Dietary finding| {{ D term = "formula"}}
111378104	\0	<226029000 |Exercises|
111378105	\0	<420227002 |Recommendation to|
111378106	\0	<182777000 |Monitoring of patient|
111378107	\0	<91251008 |Physical therapy procedure|
111538903	\0	<  404684003 |Clinical finding| : 363698007 |Finding site|  = 39057004 |Pulmonary valve structure|
111743708	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
11181187	\0	<<399604000 | Carcinoma of minor salivary gland, histologic type (observable entity) |
11181189	\0	<<399548004 | Adenocarcinoma and squamous carcinoma histologic grade (observable entity) |
11181190	\0	<<399742000 | Carcinoma of upper aerodigestive tract, histologic type (observable entity) |
11181200	\0	<<67246004 | Carcinoembryonic antigen (substance) |
11191203	\0	<<72909000 | Tumor-associated antigen (substance) |
11191222	\0	<<719864002 | Monitoring following treatment for cancer (regime/therapy) |
11191248	\0	<<402874001 | Neoplasm of nerve sheath origin (disorder) |
11191249	\0	<<118940003 | Disorder of nervous system (disorder) |
11191250	\0	<<255046005 | Neuroendocrine tumor (disorder) |
11193151	\0	<<432328008 | Neuroblastoma (disorder) |
11193152	\0	<<254761009 | Cutaneous neurofibroma (disorder) |
11193153	\0	<<31384009 | Polymyositis (disorder) |
11193154	\0	<<19466003 | Neurotoxicity (disorder) |
11193155	\0	<<118678004 | Procedure on nervous system (procedure) |
11193156	\0	<<309516002 | Neurological therapy (procedure) |
11193157	\0	<<183521007 | Referral to neurology service (procedure) |
11193158	\0	<<183546007 | Referral to neurosurgical service (procedure) |
11193159	\0	<<171214008 | Neurological screening (procedure) |
11193160	\0	<<91097001 | Neuromuscular procedure (procedure) |
11193161	\0	<<386427000 | Positioning: neurologic (procedure) |
11193162	\0	<<25087005 | Structure of nervous system (body structure) |
11193163	\0	<<122454008 | Embryonic nervous system structure (body structure) |
11193164	\0	<<397319000 | Neurocranium structure (body structure) |
11193165	\0	<<361320008 | Entire neuroepithelial layer (body structure) |
11193166	\0	<<280120004 | Diffuse neuroendocrine structure (body structure) |
11193167	\0	<<714489003 | Structure of neuron-muscle motor unit (body structure) |
11193168	\0	<<55169007 | Undifferentiated neuroepithelium (body structure) |
11193169	\0	<<102957003 | Neurological finding (finding) |
11193170	\0	<<239178001 | Scar neuroma (finding) |
11193171	\0	<<279058003 | Neurogenic pain (finding) |
11193172	\0	<<111012004 | Neuronal depopulation (finding) |
11193173	\0	<<397732007 | Neurogenic dysfunction of the urinary bladder (finding) |
11193174	\0	<<183743002 | Neurology domiciliary visit done (finding) |
11193175	\0	<<299735001 | Neurological lesion (finding) |
11193176	\0	<<305684006 | Seen by neurologist (finding) |
11193177	\0	<<305720008 | Seen by neurosurgeon (finding) |
11193178	\0	<<386710007 | Neurogenic incontinence (finding) |
11193179	\0	<<183757000 | Neurosurgical domiciliary visit done (finding) |
11193180	\0	<<303081002 | Neurogenic claudication (finding) |
11193181	\0	<<430691009 | Neurogenic hyperthermia (finding) |
11193182	\0	<<305659008 | Seen by neuropathologist (finding) |
11193183	\0	<<183714005 | Neurology domiciliary visit requested (finding) |
11193184	\0	<<185230000 | Seen in neurology clinic (finding) |
11193185	\0	<<305494005 | Under care of neurologist (finding) |
11193186	\0	<<299738004 | Upper motor neurone lesion (finding) |
11193187	\0	<<299737009 | Lower motor neurone lesion (finding) |
11193188	\0	<<305543001 | Under care of neurosurgeon (finding) |
11193189	\0	<<185247004 | Seen in neurosurgery clinic (finding) |
11193190	\0	<<41786007 | Neurological muscle weakness (finding) |
11193191	\0	<<346138009 | Neurologic unpleasant taste (finding) |
11193192	\0	<<250024000 | Peripheral neuropathic gait (finding) |
11193193	\0	<<183728004 | Neurosurgical domiciliary visit requested (finding) |
11193194	\0	<<243856004 | Neurological disorder monitoring status (finding) |
11193195	\0	<<305650007 | Seen by pediatric neurologist (finding) |
11193196	\0	<<250830004 | Neuromuscular blockade finding (finding) |
11193197	\0	<<305837008 | Seen by neuropathology service (finding) |
11193198	\0	<<305512008 | Under care of neuropathologist (finding) |
11193199	\0	<<251440000 | Neuroelectrophysiology finding (finding) |
11193200	\0	<<66490000 | Neurological muscular paralysis (finding) |
112019656	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
112019657	\0	<185823004 |Finding of skin texture (finding)|
112019658	\0	<185823004 |Finding of skin texture (finding)|:[0..0]363698007|Finding site|=*
112019659	\0	<367394000 |Texture of skin or mucosa (finding)|:[0..0]363698007|Finding site|=*
112019660	\0	<185823004 |Finding of skin texture (finding)|
112019661	\0	<185823004 |Finding of skin texture (finding)|:[0..0] 247428002 |Thickness of skin (observable entity)|=*
112019662	\0	<185823004 |Finding of skin texture (finding)|:[0..0]366649008 |Finding of thickness of skin (finding)|=*
112019663	\0	<185823004 |Finding of skin texture (finding)|
11210451	\0	<<249891000 | Complex neuro-muscular functions (finding) |
11210452	\0	<<236080009 | Neuromyopathic fecal incontinence (finding) |
11210453	\0	<<183787006 | Listed for neurosurgical admission (finding) |
11210454	\0	<<305667000 | Seen by clinical neurophysiologist (finding) |
11210455	\0	<<305503006 | Under care of pediatric neurologist (finding) |
11210456	\0	<<305828008 | Seen by pediatric neurology service (finding) |
11210457	\0	<<249934009 | Facial weakness, upper motor neurone (finding) |
11210458	\0	<<249933003 | Facial weakness, lower motor neurone (finding) |
11210459	\0	<<168790007 | Neuroradiography with contrast normal (finding) |
11210460	\0	<<229684006 | Spastic dysarthria (finding) |
11210461	\0	<<229685007 | Flaccid dysarthria (finding) |
11210462	\0	<<168791006 | Neuroradiography with contrast abnormal (finding) |
11210463	\0	<<305807004 | Seen by clinical neurophysiology service (finding) |
11210464	\0	<<305478003 | Under care of clinical neurophysiologist (finding) |
11210465	\0	<<429108009 | Finding related to neurovascular status of limb (finding) |
11210466	\0	<<129702000 | At risk for peripheral neurovascular dysfunction (finding) |
11210467	\0	<<409721000 | International neuroblastoma staging system stage finding (finding) |
11210468	\0	<<164107001 | On examination - cranial 7 -paralysis-lower motor neuron (finding) |
11210469	\0	<<409756001 | Primitive neuroectodermal tumor/Ewing's sarcoma TNM finding (finding) |
11210470	\0	<<385008006 | Surgical posterolateral (neurovascular bundle) margin involved by malignant neoplasm (finding) |
11210471	\0	<<253061008 | Nervous system tumor morphology (morphologic abnormality) |
11210472	\0	<<17930004 | Neuronevus (morphologic abnormality) |
11210473	\0	<<370607005 | Neurapraxia (morphologic abnormality) |
11210474	\0	<<115241005 | Neuroepitheliomatous neoplasm (morphologic abnormality) |
11210475	\0	<<80552008 | Neuronophagia (morphologic abnormality) |
11210476	\0	<<33475000 | Neuropil thread (morphologic abnormality) |
11210477	\0	<<75079006 | Mineralized neurons (morphologic abnormality) |
11210478	\0	<<52996001 | Neuropathic atrophy (morphologic abnormality) |
11210479	\0	<<59266004 | Neurotrophic atrophy (morphologic abnormality) |
11210480	\0	<<448041008 | Neuronal heterotopia (morphologic abnormality) |
11210481	\0	<<125388008 | Central neuronal chromatolysis (morphologic abnormality) |
11210482	\0	<<85775002 | Neurofibrillary degeneration (morphologic abnormality) |
11210483	\0	<<399922004 | Cellular neurothekeoma (morphologic abnormality) |
11210484	\0	<<704147007 | Neuroblastoma, metastatic (morphologic abnormality) |
11210485	\0	<<303628009 | Neurological device (physical object) |
11210486	\0	<<462534008 | Neurosurgical sponge (physical object) |
11210487	\0	<<118382007 | Neuropacemaker device (physical object) |
11210488	\0	<<303729007 | Neurological equipment (physical object) |
11210489	\0	<<462636000 | Neurosurgical microscope (physical object) |
11210490	\0	<<360091001 | Neurostimulator electrode (physical object) |
11210491	\0	<<463110001 | Neurosurgical suturing needle (physical object) |
11210492	\0	<<704863002 | Neurovascular embolization plug (physical object) |
11210493	\0	<<713969001 | Neuroscopic shunt placement kit (physical object) |
11210494	\0	<<701053008 | Neuromuscular rigidity analyzer (physical object) |
11211060	\0	<<  73211009 |Diabetes mellitus|
11211061	\0	>  40541001 |Acute pulmonary edema|
11211062	\0	<<105590001
11211094	\0	<<310079008 | Neuropathology service (qualifier value) |
11211095	\0	<<394809005 | Clinical neuro-physiology (qualifier value) |
11211096	\0	<<261980003 | Neuromuscular junction only (qualifier value) |
11211097	\0	<<310068003 | Pediatric neurology service (qualifier value) |
11211098	\0	<<56397003 | Neurologist (occupation) |
11211099	\0	<<45544007 | Neurosurgeon (occupation) |
11211100	\0	<<224550000 | Neurology nurse (occupation) |
112281453	\0	< 115668003 |Biological substance (substance)| OR < 410942007 |Drug or medicament (substance)|
112281454	\0	<< 373873005 |Pharmaceutical / biologic product (product)|
11238651	\0	<<11661002 | Neuropathologist (occupation) |
11238652	\0	<<309352002 | Neuroendocrinologist (occupation) |
11238653	\0	<<309334002 | Pediatric neurologist (occupation) |
11238654	\0	<<309348002 | Clinical neurophysiologist (occupation) |
11238655	\0	<<71481009 | Neurilemma (cell structure) |
11238656	\0	<<259713004 | Neutrophil inclusion (cell structure) |
11238657	\0	<<63472006 | Neurosecretory granule (cell structure) |
11238658	\0	<<736337002 | Neurosurgery inpatient care plan (record artifact) |
11238659	\0	<<736383008 | Major neurosurgery inpatient care plan (record artifact) |
11238660	\0	<<409713006 | College of American Pathologists Cancer Checklist; Neuroblastoma: Resection (record artifact) |
11238661	\0	<<734741002 | Neuraminidase inhibitor (disposition) |
11238662	\0	<<763359001 | Adrenergic neurone blocker (disposition) |
11238663	\0	<<734709008 | Neurokinin 1 receptor antagonist (disposition) |
11238664	\0	<<405619009 | Neurological event (event) |
11238665	\0	<<608852006 | Specimen from nervous system (specimen) |
11238672	\0	<<362975008 | Degenerative disorder (disorder) |
11238673	\0	<<42570001 | Pruritus senilis (disorder) |
11238674	\0	<<18040001 | Senile osteoporosis (disorder) |
11238675	\0	<<102891000 | Age-related cognitive decline (finding) |
11238676	\0	<<234642007 | Age-related immunodeficiency (disorder) |
11238677	\0	<<723006007 | Age-related skin fragility (finding) |
11238678	\0	<<110478008 | Age-related inability to receive treatment (finding) |
11238679	\0	<<445108007 | Age related reduction of renal function (finding) |
11238680	\0	<<700221004 | Care of elderly service (qualifier value) |
11238681	\0	<<161839005 | Elderly feeding problem (finding) |
11238682	\0	<<95921002 | Elderly person maltreatment (event) |
11238683	\0	<<404904002 | Frail elderly (finding) |
11238684	\0	<<95933007 | Neglected elder (finding) |
11238685	\0	<<158946008 | Welfare officer - elderly (occupation) |
11238686	\0	<<224545006 | Care of the elderly nurse (occupation) |
11238687	\0	<<308992001 | Elderly driver insurance medical payment status (finding) |
11238688	\0	<<765104009 | Monitoring of elderly person (regime/therapy) |
11238689	\0	<<395070003 | Elderly at risk rating scale (assessment scale) |
11238690	\0	<<310121005 | Psychogeriatric service (qualifier value) |
11238691	\0	<<185470005 | Home visit elderly assessment (procedure) |
11238692	\0	<<763692001 | Elderly Mobility Scale score (observable entity) |
11238693	\0	<<305870003 | Seen by psychogeriatric service (finding) |
11238694	\0	<<273549005 | Kendrick battery for detection of dementia in the elderly (assessment scale) |
11238695	\0	<<305909002 | Seen in psychogeriatric day hospital (finding) |
11238696	\0	<<241969009 | Accidental hypothermia in elderly person (finding) |
11238697	\0	<<445190005 | Androgen deficiency in the aging male questionnaire (assessment scale) |
